Chromosome,Feature,Start,End,Strand,ID_gene,seqnames,start,end,width,Status,Gene,coverage_percentage,overlap,file
chr01,gene,19379153,19381153,+,Os01g0534700,chr01,19380501,19381000,500,hyper,Os01g0534700,100,TRUE,BGI (CG context)
chr01,gene,20638981,20640981,+,Os01g0550800,chr01,20639001,20639500,500,hypo,Os01g0550800,100,TRUE,BGI (CG context)
chr01,gene,22916453,22918453,-,Os01g0588500,chr01,22918001,22918500,500,hyper,Os01g0588500,90.6,TRUE,BGI (CG context)
chr01,gene,22917260,22919260,+,Os01g0588550,chr01,22918001,22918500,500,hyper,Os01g0588550,100,TRUE,BGI (CG context)
chr01,gene,23785960,23787960,+,Os01g0604150,chr01,23787501,23788000,500,hyper,Os01g0604150,92,TRUE,BGI (CG context)
chr01,gene,24458869,24460869,+,Os01g0616300,chr01,24460501,24461000,500,hyper,Os01g0616300,73.8,TRUE,BGI (CG context)
chr01,gene,24459229,24461229,-,Os01g0616366,chr01,24460501,24461000,500,hyper,Os01g0616366,100,TRUE,BGI (CG context)
chr01,gene,24459529,24461529,+,Os01g0616333,chr01,24460501,24461000,500,hyper,Os01g0616333,100,TRUE,BGI (CG context)
chr01,gene,24984982,24986982,+,Os01g0626032,chr01,24985001,24985500,500,hyper,Os01g0626032,100,TRUE,BGI (CG context)
chr01,gene,26228738,26230738,+,Os01g0650000,chr01,26230001,26230500,500,hypo,Os01g0650000,100,TRUE,BGI (CG context)
chr01,gene,26788255,26790255,+,Os01g0658600,chr01,26789001,26789500,500,hyper,Os01g0658600,100,TRUE,BGI (CG context)
chr01,gene,27904660,27906660,-,Os01g0678500,chr01,27906001,27906500,500,hyper,Os01g0678500,100,TRUE,BGI (CG context)
chr01,gene,28912457,28914457,+,Os01g0698900,chr01,28914001,28914500,500,hypo,Os01g0698900,91.4,TRUE,BGI (CG context)
chr01,gene,29542661,29544661,+,Os01g0711100,chr01,29543501,29544000,500,hypo,Os01g0711100,100,TRUE,BGI (CG context)
chr01,gene,29635792,29637792,+,Os01g0713600,chr01,29636501,29637000,500,hyper,Os01g0713600,100,TRUE,BGI (CG context)
chr01,gene,30133889,30135889,+,Os01g0722800,chr01,30135501,30136000,500,hypo,Os01g0722800,77.8,TRUE,BGI (CG context)
chr01,gene,31201445,31203445,+,Os01g0746200,chr01,31201501,31202000,500,hyper,Os01g0746200,100,TRUE,BGI (CG context)
chr01,gene,31201445,31203445,+,Os01g0746200,chr01,31203001,31203500,500,hyper,Os01g0746200,89,TRUE,BGI (CG context)
chr01,gene,31509536,31511536,+,Os01g0751300,chr01,31510001,31510500,500,hypo,Os01g0751300,100,TRUE,BGI (CG context)
chr01,gene,32163440,32165440,+,Os01g0764200,chr01,32163501,32164000,500,hypo,Os01g0764200,100,TRUE,BGI (CG context)
chr01,gene,32541304,32543304,+,Os01g0771200,chr01,32542501,32543000,500,hypo,Os01g0771200,100,TRUE,BGI (CG context)
chr01,gene,32833841,32835841,+,Os01g0776300,chr01,32834001,32834500,500,hypo,Os01g0776300,100,TRUE,BGI (CG context)
chr01,gene,32905633,32907633,+,Os01g0777600,chr01,32906001,32906500,500,hypo,Os01g0777600,100,TRUE,BGI (CG context)
chr01,gene,34886313,34888313,+,Os01g0819000,chr01,34887001,34887500,500,hyper,Os01g0819000,100,TRUE,BGI (CG context)
chr01,gene,35979651,35981651,+,Os01g0838800,chr01,35980501,35981000,500,hypo,Os01g0838800,100,TRUE,BGI (CG context)
chr01,gene,38273062,38275062,-,Os01g0881900,chr01,38274501,38275000,500,hyper,Os01g0881900,100,TRUE,BGI (CG context)
chr01,gene,38594931,38596931,+,Os01g0888200,chr01,38595001,38595500,500,hypo,Os01g0888200,100,TRUE,BGI (CG context)
chr01,gene,39220268,39222268,-,Os01g0901000,chr01,39220501,39221000,500,hyper,Os01g0901000,100,TRUE,BGI (CG context)
chr01,gene,40113909,40115909,+,Os01g0919500,chr01,40115501,40116000,500,hyper,Os01g0919500,81.8,TRUE,BGI (CG context)
chr01,gene,40564683,40566683,-,Os01g0925300,chr01,40565501,40566000,500,hyper,Os01g0925300,100,TRUE,BGI (CG context)
chr01,gene,40565146,40567146,+,Os01g0925350,chr01,40565501,40566000,500,hyper,Os01g0925350,100,TRUE,BGI (CG context)
chr01,gene,40605554,40607554,+,Os01g0926200,chr01,40607001,40607500,500,hypo,Os01g0926200,100,TRUE,BGI (CG context)
chr01,gene,41568731,41570731,+,Os01g0945650,chr01,41570001,41570500,500,hyper,Os01g0945650,100,TRUE,BGI (CG context)
chr01,gene,41568750,41570750,-,Os01g0945700,chr01,41570001,41570500,500,hyper,Os01g0945700,100,TRUE,BGI (CG context)
chr02,gene,552511,554511,-,Os02g0110101,chr02,553001,553500,500,hypo,Os02g0110101,100,TRUE,BGI (CG context)
chr02,gene,552579,554579,+,Os02g0110200,chr02,553001,553500,500,hypo,Os02g0110200,100,TRUE,BGI (CG context)
chr02,gene,1149850,1151850,+,Os02g0121800,chr02,1150001,1150500,500,hyper,Os02g0121800,100,TRUE,BGI (CG context)
chr02,gene,1341281,1343281,+,Os02g0125600,chr02,1342001,1342500,500,hyper,Os02g0125600,100,TRUE,BGI (CG context)
chr02,gene,2561647,2563647,+,Os02g0146700,chr02,2561501,2562000,500,hyper,Os02g0146700,70.8,TRUE,BGI (CG context)
chr02,gene,3471348,3473348,+,Os02g0164800,chr02,3472501,3473000,500,hyper,Os02g0164800,100,TRUE,BGI (CG context)
chr02,gene,3670581,3672581,-,Os02g0167850,chr02,3672001,3672500,500,hyper,Os02g0167850,100,TRUE,BGI (CG context)
chr02,gene,3670974,3672974,+,Os02g0168000,chr02,3672001,3672500,500,hyper,Os02g0168000,100,TRUE,BGI (CG context)
chr02,gene,5065166,5067166,-,Os02g0191600,chr02,5066001,5066500,500,hyper,Os02g0191600,100,TRUE,BGI (CG context)
chr02,gene,6566146,6568146,+,Os02g0217500,chr02,6567001,6567500,500,hypo,Os02g0217500,100,TRUE,BGI (CG context)
chr02,gene,7499363,7501363,+,Os02g0232500,chr02,7500001,7500500,500,hypo,Os02g0232500,100,TRUE,BGI (CG context)
chr02,gene,7610541,7612541,+,Os02g0234300,chr02,7610501,7611000,500,hypo,Os02g0234300,92,TRUE,BGI (CG context)
chr02,gene,9570091,9572091,-,Os02g0267832,chr02,9570501,9571000,500,hypo,Os02g0267832,100,TRUE,BGI (CG context)
chr02,gene,10271719,10273719,-,Os02g0278700,chr02,10272501,10273000,500,hypo,Os02g0278700,100,TRUE,BGI (CG context)
chr02,gene,10271760,10273760,+,Os02g0279150,chr02,10272501,10273000,500,hypo,Os02g0279150,100,TRUE,BGI (CG context)
chr02,gene,10369074,10371074,+,Os02g0280400,chr02,10370501,10371000,500,hypo,Os02g0280400,100,TRUE,BGI (CG context)
chr02,gene,10878647,10880647,-,Os02g0288400,chr02,10879501,10880000,500,hypo,Os02g0288400,100,TRUE,BGI (CG context)
chr02,gene,11207135,11209135,-,Os02g0294700,chr02,11207501,11208000,500,hypo,Os02g0294700,100,TRUE,BGI (CG context)
chr02,gene,11747122,11749122,+,Os02g0302700,chr02,11748501,11749000,500,hyper,Os02g0302700,100,TRUE,BGI (CG context)
chr02,gene,13221120,13223120,-,Os02g0327700,chr02,13221001,13221500,500,hyper,Os02g0327700,76.2,TRUE,BGI (CG context)
chr02,gene,18310017,18312017,-,Os02g0511500,chr02,18310001,18310500,500,hypo,Os02g0511500,96.8,TRUE,BGI (CG context)
chr02,gene,19617243,19619243,+,Os02g0532900,chr02,19617501,19618000,500,hypo,Os02g0532900,100,TRUE,BGI (CG context)
chr02,gene,20830815,20832815,-,Os02g0552400,chr02,20832501,20833000,500,hyper,Os02g0552400,63,TRUE,BGI (CG context)
chr02,gene,20830858,20832858,+,Os02g0552450,chr02,20832501,20833000,500,hyper,Os02g0552450,71.6,TRUE,BGI (CG context)
chr02,gene,21455944,21457944,-,Os02g0565150,chr02,21457001,21457500,500,hyper,Os02g0565150,100,TRUE,BGI (CG context)
chr02,gene,21752109,21754109,+,Os02g0570300,chr02,21752001,21752500,500,hypo,Os02g0570300,78.4,TRUE,BGI (CG context)
chr02,gene,21920917,21922917,-,Os02g0572300,chr02,21922501,21923000,500,hyper,Os02g0572300,83.4,TRUE,BGI (CG context)
chr02,gene,21921371,21923371,+,Os02g0572351,chr02,21922501,21923000,500,hyper,Os02g0572351,100,TRUE,BGI (CG context)
chr02,gene,22450697,22452697,-,Os02g0582300,chr02,22451001,22451500,500,hypo,Os02g0582300,100,TRUE,BGI (CG context)
chr02,gene,23603516,23605516,+,Os02g0602900,chr02,23604001,23604500,500,hyper,Os02g0602900,100,TRUE,BGI (CG context)
chr02,gene,23641455,23643455,+,Os02g0603600,chr02,23642001,23642500,500,hyper,Os02g0603600,100,TRUE,BGI (CG context)
chr02,gene,24645331,24647331,+,Os02g0619801,chr02,24646501,24647000,500,hyper,Os02g0619801,100,TRUE,BGI (CG context)
chr02,gene,25346530,25348530,+,Os02g0632850,chr02,25348001,25348500,500,hypo,Os02g0632850,100,TRUE,BGI (CG context)
chr02,gene,25548305,25550305,-,Os02g0637200,chr02,25549501,25550000,500,hypo,Os02g0637200,100,TRUE,BGI (CG context)
chr02,gene,25663014,25665014,+,Os02g0639700,chr02,25663501,25664000,500,hyper,Os02g0639700,100,TRUE,BGI (CG context)
chr02,gene,26391146,26393146,+,Os02g0654300,chr02,26392501,26393000,500,hyper,Os02g0654300,100,TRUE,BGI (CG context)
chr02,gene,30108288,30110288,+,Os02g0724600,chr02,30109001,30109500,500,hypo,Os02g0724600,100,TRUE,BGI (CG context)
chr02,gene,30267937,30269937,-,Os02g0727400,chr02,30269501,30270000,500,hypo,Os02g0727400,87.4,TRUE,BGI (CG context)
chr02,gene,30416498,30418498,+,Os02g0730300,chr02,30417501,30418000,500,hyper,Os02g0730300,100,TRUE,BGI (CG context)
chr02,gene,32595495,32597495,+,Os02g0772300,chr02,32597001,32597500,500,hypo,Os02g0772300,99,TRUE,BGI (CG context)
chr02,gene,34635887,34637887,+,Os02g0810300,chr02,34636501,34637000,500,hypo,Os02g0810300,100,TRUE,BGI (CG context)
chr02,gene,35347673,35349673,+,Os02g0823100,chr02,35347501,35348000,500,hyper,Os02g0823100,65.6,TRUE,BGI (CG context)
chr02,gene,35533173,35535173,-,Os02g0826700,chr02,35534501,35535000,500,hypo,Os02g0826700,100,TRUE,BGI (CG context)
chr03,gene,167880,169880,-,Os03g0102400,chr03,168001,168500,500,hyper,Os03g0102400,100,TRUE,BGI (CG context)
chr03,gene,1025590,1027590,-,Os03g0119100,chr03,1025501,1026000,500,hyper,Os03g0119100,82.2,TRUE,BGI (CG context)
chr03,gene,4214734,4216734,-,Os03g0180500,chr03,4215501,4216000,500,hypo,Os03g0180500,100,TRUE,BGI (CG context)
chr03,gene,5086416,5088416,-,Os03g0197050,chr03,5087001,5087500,500,hypo,Os03g0197050,100,TRUE,BGI (CG context)
chr03,gene,5727595,5729595,+,Os03g0209700,chr03,5729001,5729500,500,hyper,Os03g0209700,100,TRUE,BGI (CG context)
chr03,gene,6225695,6227695,+,Os03g0218300,chr03,6226501,6227000,500,hyper,Os03g0218300,100,TRUE,BGI (CG context)
chr03,gene,6231563,6233563,-,Os03g0218400,chr03,6232001,6232500,500,hypo,Os03g0218400,100,TRUE,BGI (CG context)
chr03,gene,6517054,6519054,-,Os03g0224300,chr03,6517501,6518000,500,hyper,Os03g0224300,100,TRUE,BGI (CG context)
chr03,gene,6869825,6871825,-,Os03g0229600,chr03,6871501,6872000,500,hyper,Os03g0229600,65,TRUE,BGI (CG context)
chr03,gene,7098048,7100048,+,Os03g0234100,chr03,7098501,7099000,500,hyper,Os03g0234100,100,TRUE,BGI (CG context)
chr03,gene,7161390,7163390,-,Os03g0235900,chr03,7161001,7162000,1000,hypo,Os03g0235900,61.1,TRUE,BGI (CG context)
chr03,gene,8404809,8406809,-,Os03g0259400,chr03,8406001,8406500,500,hyper,Os03g0259400,100,TRUE,BGI (CG context)
chr03,gene,9049853,9051853,-,Os03g0270800,chr03,9050501,9051000,500,hyper,Os03g0270800,100,TRUE,BGI (CG context)
chr03,gene,10370812,10372812,+,Os03g0296400,chr03,10371501,10372000,500,hyper,Os03g0296400,100,TRUE,BGI (CG context)
chr03,gene,10837459,10839459,-,Os03g0305400,chr03,10839001,10839500,500,hypo,Os03g0305400,91.8,TRUE,BGI (CG context)
chr03,gene,12786382,12788382,+,Os03g0343300,chr03,12787001,12787500,500,hypo,Os03g0343300,100,TRUE,BGI (CG context)
chr03,gene,13234683,13236683,+,Os03g0352500,chr03,13236001,13236500,500,hyper,Os03g0352500,100,TRUE,BGI (CG context)
chr03,gene,14092733,14094733,+,Os03g0362200,chr03,14093501,14094000,500,hypo,Os03g0362200,100,TRUE,BGI (CG context)
chr03,gene,14510480,14512480,+,Os03g0369700,chr03,14511001,14511500,500,hyper,Os03g0369700,100,TRUE,BGI (CG context)
chr03,gene,14991014,14993014,+,Os03g0379100,chr03,14992001,14992500,500,hyper,Os03g0379100,100,TRUE,BGI (CG context)
chr03,gene,14992142,14994142,-,Os03g0379200,chr03,14992001,14992500,500,hyper,Os03g0379200,71.8,TRUE,BGI (CG context)
chr03,gene,15000518,15002518,-,Os03g0379400,chr03,15001001,15001500,500,hyper,Os03g0379400,100,TRUE,BGI (CG context)
chr03,gene,15580912,15582912,-,Os03g0389175,chr03,15582501,15583000,500,hyper,Os03g0389175,82.4,TRUE,BGI (CG context)
chr03,gene,16304856,16306856,-,Os03g0401366,chr03,16305001,16305500,500,hyper,Os03g0401366,100,TRUE,BGI (CG context)
chr03,gene,16690517,16692517,+,Os03g0406900,chr03,16691001,16691500,500,hypo,Os03g0406900,100,TRUE,BGI (CG context)
chr03,gene,21035379,21037379,-,Os03g0575700,chr03,21037001,21037500,500,hypo,Os03g0575700,75.8,TRUE,BGI (CG context)
chr03,gene,21414155,21416155,-,Os03g0582200,chr03,21414501,21415000,500,hyper,Os03g0582200,100,TRUE,BGI (CG context)
chr03,gene,22566104,22568104,-,Os03g0603100,chr03,22567501,22568000,500,hyper,Os03g0603100,100,TRUE,BGI (CG context)
chr03,gene,22566192,22568192,+,Os03g0603200,chr03,22567501,22568000,500,hyper,Os03g0603200,100,TRUE,BGI (CG context)
chr03,gene,23349502,23351502,+,Os03g0616450,chr03,23349501,23350000,500,hyper,Os03g0616450,99.8,TRUE,BGI (CG context)
chr03,gene,25127823,25129823,-,Os03g0648450,chr03,25128001,25128500,500,hypo,Os03g0648450,100,TRUE,BGI (CG context)
chr03,gene,25133397,25135397,+,Os03g0648600,chr03,25134001,25134500,500,hyper,Os03g0648600,100,TRUE,BGI (CG context)
chr03,gene,26284254,26286254,-,Os03g0667500,chr03,26285501,26286000,500,hyper,Os03g0667500,100,TRUE,BGI (CG context)
chr03,gene,26861036,26863036,+,Os03g0678400,chr03,26862001,26862500,500,hyper,Os03g0678400,100,TRUE,BGI (CG context)
chr03,gene,28850502,28852502,-,Os03g0713200,chr03,28851501,28852000,500,hyper,Os03g0713200,100,TRUE,BGI (CG context)
chr03,gene,29327004,29329004,-,Os03g0722800,chr03,29328501,29329000,500,hypo,Os03g0722800,100,TRUE,BGI (CG context)
chr03,gene,29460922,29462922,+,Os03g0725000,chr03,29462501,29463000,500,hyper,Os03g0725000,84.4,TRUE,BGI (CG context)
chr03,gene,30438393,30440393,-,Os03g0741700,chr03,30439501,30440000,500,hypo,Os03g0741700,100,TRUE,BGI (CG context)
chr03,gene,30440873,30442873,+,Os03g0741900,chr03,30441001,30441500,500,hyper,Os03g0741900,100,TRUE,BGI (CG context)
chr03,gene,34763940,34765940,+,Os03g0827700,chr03,34765001,34765500,500,hyper,Os03g0827700,100,TRUE,BGI (CG context)
chr03,gene,35897615,35899615,+,Os03g0852600,chr03,35898001,35898500,500,hyper,Os03g0852600,100,TRUE,BGI (CG context)
chr04,gene,97797,99797,-,Os04g0101400,chr04,99001,99500,500,hyper,Os04g0101400,100,TRUE,BGI (CG context)
chr04,gene,98082,100082,+,Os04g0101550,chr04,99001,99500,500,hyper,Os04g0101550,100,TRUE,BGI (CG context)
chr04,gene,217768,219768,-,Os04g0103200,chr04,218001,218500,500,hypo,Os04g0103200,100,TRUE,BGI (CG context)
chr04,gene,1209121,1211121,+,Os04g0120300,chr04,1209501,1210000,500,hyper,Os04g0120300,100,TRUE,BGI (CG context)
chr04,gene,4867932,4869932,+,Os04g0171600,chr04,4869501,4870000,500,hypo,Os04g0171600,86.4,TRUE,BGI (CG context)
chr04,gene,5779635,5781635,+,Os04g0185000,chr04,5781001,5781500,500,hypo,Os04g0185000,100,TRUE,BGI (CG context)
chr04,gene,6245543,6247543,-,Os04g0191600,chr04,6246501,6247000,500,hyper,Os04g0191600,100,TRUE,BGI (CG context)
chr04,gene,17665431,17667431,-,Os04g0366000,chr04,17666001,17666500,500,hyper,Os04g0366000,100,TRUE,BGI (CG context)
chr04,gene,17814534,17816534,-,Os04g0367201,chr04,17816001,17816500,500,hyper,Os04g0367201,100,TRUE,BGI (CG context)
chr04,gene,19120564,19122564,+,Os04g0388700,chr04,19122001,19122500,500,hyper,Os04g0388700,100,TRUE,BGI (CG context)
chr04,gene,20115097,20117097,-,Os04g0405401,chr04,20115501,20116000,500,hyper,Os04g0405401,100,TRUE,BGI (CG context)
chr04,gene,20222676,20224676,+,Os04g0408650,chr04,20224001,20224500,500,hyper,Os04g0408650,100,TRUE,BGI (CG context)
chr04,gene,20222698,20224698,-,Os04g0408700,chr04,20224001,20224500,500,hyper,Os04g0408700,100,TRUE,BGI (CG context)
chr04,gene,21426227,21428227,-,Os04g0432200,chr04,21427001,21427500,500,hyper,Os04g0432200,100,TRUE,BGI (CG context)
chr04,gene,22116247,22118247,-,Os04g0443900,chr04,22117001,22117500,500,hypo,Os04g0443900,100,TRUE,BGI (CG context)
chr04,gene,25242494,25244494,-,Os04g0505700,chr04,25243001,25243500,500,hyper,Os04g0505700,100,TRUE,BGI (CG context)
chr04,gene,25321826,25323826,-,Os04g0507000,chr04,25322501,25323000,500,hypo,Os04g0507000,100,TRUE,BGI (CG context)
chr04,gene,26465924,26467924,+,Os04g0529300,chr04,26467001,26467500,500,hypo,Os04g0529300,100,TRUE,BGI (CG context)
chr04,gene,30170150,30172150,-,Os04g0598000,chr04,30170501,30171000,500,hyper,Os04g0598000,100,TRUE,BGI (CG context)
chr04,gene,31719661,31721661,+,Os04g0624100,chr04,31720501,31721000,500,hypo,Os04g0624100,100,TRUE,BGI (CG context)
chr04,gene,31765073,31767073,+,Os04g0624900,chr04,31765501,31766000,500,hypo,Os04g0624900,100,TRUE,BGI (CG context)
chr04,gene,32734613,32736613,-,Os04g0643200,chr04,32736001,32736500,500,hyper,Os04g0643200,100,TRUE,BGI (CG context)
chr04,gene,32954000,32956000,-,Os04g0647800,chr04,32954001,32954500,500,hyper,Os04g0647800,100,TRUE,BGI (CG context)
chr04,gene,33135073,33137073,-,Os04g0650300,chr04,33136501,33137000,500,hyper,Os04g0650300,100,TRUE,BGI (CG context)
chr04,gene,33136559,33138559,-,Os04g0650366,chr04,33136501,33137000,500,hyper,Os04g0650366,88.4,TRUE,BGI (CG context)
chr04,gene,33136624,33138624,+,Os04g0650333,chr04,33136501,33137000,500,hyper,Os04g0650333,75.4,TRUE,BGI (CG context)
chr04,gene,33381015,33383015,+,Os04g0654550,chr04,33381001,33381500,500,hyper,Os04g0654550,97.2,TRUE,BGI (CG context)
chr04,gene,34126105,34128105,-,Os04g0669100,chr04,34126501,34127500,1000,hypo,Os04g0669100,100,TRUE,BGI (CG context)
chr05,gene,349640,351640,+,Os05g0106500,chr05,349501,350000,500,hypo,Os05g0106500,72.2,TRUE,BGI (CG context)
chr05,gene,451992,453992,-,Os05g0108100,chr05,453501,454000,500,hyper,Os05g0108100,98.4,TRUE,BGI (CG context)
chr05,gene,452257,454257,+,Os05g0108200,chr05,453501,454000,500,hyper,Os05g0108200,100,TRUE,BGI (CG context)
chr05,gene,709549,711549,+,Os05g0113300,chr05,710001,710500,500,hyper,Os05g0113300,100,TRUE,BGI (CG context)
chr05,gene,1193081,1195081,+,Os05g0121800,chr05,1194501,1195000,500,hyper,Os05g0121800,100,TRUE,BGI (CG context)
chr05,gene,1293746,1295746,-,Os05g0123300,chr05,1295001,1295500,500,hyper,Os05g0123300,100,TRUE,BGI (CG context)
chr05,gene,2823324,2825324,+,Os05g0149400,chr05,2824001,2824500,500,hyper,Os05g0149400,100,TRUE,BGI (CG context)
chr05,gene,2823824,2825824,-,Os05g0149450,chr05,2824001,2824500,500,hyper,Os05g0149450,100,TRUE,BGI (CG context)
chr05,gene,2860711,2862711,-,Os05g0150000,chr05,2861001,2861500,500,hyper,Os05g0150000,100,TRUE,BGI (CG context)
chr05,gene,2926135,2928135,-,Os05g0150900,chr05,2926501,2927000,500,hyper,Os05g0150900,100,TRUE,BGI (CG context)
chr05,gene,5650659,5652659,-,Os05g0192100,chr05,5651501,5652000,500,hypo,Os05g0192100,100,TRUE,BGI (CG context)
chr05,gene,7453582,7455582,-,Os05g0221400,chr05,7454501,7455000,500,hypo,Os05g0221400,100,TRUE,BGI (CG context)
chr05,gene,13713958,13715958,+,Os05g0304400,chr05,13715501,13716000,500,hyper,Os05g0304400,91.6,TRUE,BGI (CG context)
chr05,gene,14498324,14500324,-,Os05g0315100,chr05,14499001,14499500,500,hyper,Os05g0315100,100,TRUE,BGI (CG context)
chr05,gene,14586418,14588418,-,Os05g0316000,chr05,14588001,14588500,500,hyper,Os05g0316000,83.6,TRUE,BGI (CG context)
chr05,gene,14586487,14588487,+,Os05g0316050,chr05,14588001,14588500,500,hyper,Os05g0316050,97.4,TRUE,BGI (CG context)
chr05,gene,15641309,15643309,-,Os05g0334750,chr05,15641501,15642000,500,hypo,Os05g0334750,100,TRUE,BGI (CG context)
chr05,gene,16872881,16874881,+,Os05g0355900,chr05,16874001,16874500,500,hyper,Os05g0355900,100,TRUE,BGI (CG context)
chr05,gene,16885746,16887746,+,Os05g0356500,chr05,16886501,16887000,500,hyper,Os05g0356500,100,TRUE,BGI (CG context)
chr05,gene,17678494,17680494,+,Os05g0368100,chr05,17679501,17680000,500,hyper,Os05g0368100,100,TRUE,BGI (CG context)
chr05,gene,17940072,17942072,-,Os05g0372400,chr05,17941501,17942000,500,hyper,Os05g0372400,100,TRUE,BGI (CG context)
chr05,gene,18168370,18170370,-,Os05g0376600,chr05,18169001,18169500,500,hyper,Os05g0376600,100,TRUE,BGI (CG context)
chr05,gene,18870363,18872363,-,Os05g0389800,chr05,18871501,18872000,500,hyper,Os05g0389800,100,TRUE,BGI (CG context)
chr05,gene,19008877,19010877,+,Os05g0391500,chr05,19009001,19009500,500,hyper,Os05g0391500,100,TRUE,BGI (CG context)
chr05,gene,19754231,19756231,-,Os05g0405600,chr05,19754501,19755000,500,hypo,Os05g0405600,100,TRUE,BGI (CG context)
chr05,gene,22297581,22299581,+,Os05g0454400,chr05,22298501,22299000,500,hypo,Os05g0454400,100,TRUE,BGI (CG context)
chr05,gene,22382138,22384138,+,Os05g0455600,chr05,22383001,22383500,500,hyper,Os05g0455600,100,TRUE,BGI (CG context)
chr05,gene,22754240,22756240,-,Os05g0463300,chr05,22755501,22756000,500,hyper,Os05g0463300,100,TRUE,BGI (CG context)
chr05,gene,23640766,23642766,+,Os05g0481000,chr05,23642001,23642500,500,hyper,Os05g0481000,100,TRUE,BGI (CG context)
chr05,gene,26961023,26963023,+,Os05g0543300,chr05,26962501,26963000,500,hypo,Os05g0543300,100,TRUE,BGI (CG context)
chr05,gene,27646092,27648092,-,Os05g0556100,chr05,27647501,27648000,500,hypo,Os05g0556100,100,TRUE,BGI (CG context)
chr05,gene,27646163,27648163,+,Os05g0556201,chr05,27647501,27648000,500,hypo,Os05g0556201,100,TRUE,BGI (CG context)
